prep_time,queue_length,hour,day_of_week,is_peak,is_weekend,actual_wait
11,11,14,4,0,0,31.948317726041637
15,11,14,4,0,0,34.12453971484674
15,11,14,4,0,0,32.98958579110459
10,11,14,4,0,0,31.25156433781978
9,11,14,4,0,0,30.285492168740458
11,11,14,4,0,0,33.930265640367175
18,11,14,4,0,0,39.173068313037405
11,11,14,4,0,0,31.83523236605806
13,7,15,4,0,0,26.783144216056503
15,7,15,4,0,0,23.72213666568639
21,7,15,4,0,0,31.256699916444617
6,7,15,4,0,0,20.399556312850816
10,7,15,4,0,0,22.436135253234312
14,7,15,4,0,0,25.806869979224615
10,7,15,4,0,0,21.47574183659536
15,17,16,4,0,0,39.5094911071728
19,17,16,4,0,0,47.32839235609114
12,17,16,4,0,0,41.17611693687419
6,17,16,4,0,0,30.111731529697085
11,17,16,4,0,0,37.79774538169097
11,17,16,4,0,0,35.46735514169445
10,17,16,4,0,0,37.726291550479935
20,17,16,4,0,0,45.13755634394327
16,17,16,4,0,0,45.48598320872926
16,17,16,4,0,0,41.223437936781025
5,17,16,4,0,0,30.650354201312435
19,17,16,4,0,0,49.52668355628785
8,17,16,4,0,0,34.22548273806238
16,17,16,4,0,0,41.53580143682733
12,17,16,4,0,0,40.30920548751465
14,17,16,4,0,0,37.90687828082687
19,17,16,4,0,0,44.29491933288137
17,16,17,4,1,0,52.749119779052435
19,16,17,4,1,0,48.76097500538477
11,16,17,4,1,0,45.993791693153725
12,16,17,4,1,0,47.630483783066936
10,16,17,4,1,0,43.00219345731527
12,16,17,4,1,0,46.1216129076101
19,16,17,4,1,0,51.83345737379339
14,16,17,4,1,0,45.89543805032651
14,16,17,4,1,0,43.030491802154984
16,16,17,4,1,0,51.27311269813211
7,16,17,4,1,0,39.27698212805978
13,16,17,4,1,0,44.00085892993057
13,16,17,4,1,0,48.391722566268406
8,16,17,4,1,0,43.18077562658355
6,16,17,4,1,0,39.553092107768805
13,16,17,4,1,0,45.0553863005648
14,24,18,4,1,0,47.09330733214274
20,24,18,4,1,0,53.783748187939
12,24,18,4,1,0,45.90607609328284
9,24,18,4,1,0,41.92756531282157
9,24,18,4,1,0,42.95284306674103
15,24,18,4,1,0,46.727510729995494
12,24,18,4,1,0,44.189463726787864
8,24,18,4,1,0,41.3542774410805
15,24,18,4,1,0,46.094081700152856
25,24,18,4,1,0,58.111280219506405
21,24,18,4,1,0,54.842083060347896
20,24,18,4,1,0,52.137409902864704
14,24,18,4,1,0,49.26584192712257
22,24,18,4,1,0,55.123539013076595
13,24,18,4,1,0,48.400108520973475
10,24,18,4,1,0,43.18563724421139
9,24,18,4,1,0,42.15906474390129
13,24,18,4,1,0,44.58805180449023
24,24,18,4,1,0,55.53580557076601
13,24,18,4,1,0,47.21031838782749
17,24,18,4,1,0,51.05653735618473
18,24,18,4,1,0,49.437659420060484
13,24,18,4,1,0,45.8358395506092
14,24,18,4,1,0,48.51069705306461
15,20,19,4,1,0,46.50460785495052
8,20,19,4,1,0,40.5643068156514
8,20,19,4,1,0,43.17322773504602
15,20,19,4,1,0,48.046244402626996
8,20,19,4,1,0,40.309976415773235
21,20,19,4,1,0,53.72204232263733
9,20,19,4,1,0,42.4491325243477
18,20,19,4,1,0,49.72393457623535
15,20,19,4,1,0,49.31827911206474
9,20,19,4,1,0,44.194150105465056
19,20,19,4,1,0,52.34493015894676
13,20,19,4,1,0,46.870803026457715
20,20,19,4,1,0,50.551486342221956
9,20,19,4,1,0,44.36917311005336
16,20,19,4,1,0,47.642606138865
8,20,19,4,1,0,39.17118090584647
15,20,19,4,1,0,45.798571020107715
5,20,19,4,1,0,36.54519984678674
19,20,19,4,1,0,52.23642922518802
13,20,19,4,1,0,43.97125161605077
12,5,20,4,0,0,21.933784516637285
17,5,20,4,0,0,28.73552491246492
15,5,20,4,0,0,25.080873446807665
14,5,20,4,0,0,25.242407436134993
9,5,20,4,0,0,16.534461469692467
18,7,21,4,0,0,32.95501488060039
17,7,21,4,0,0,32.1343188100151
15,7,21,4,0,0,26.77939654647783
3,7,21,4,0,0,16.67751197131236
8,7,21,4,0,0,20.361888213304486
22,7,21,4,0,0,32.82401342124407
8,7,21,4,0,0,18.888419466953657
13,4,7,5,0,1,17.26112209853579
13,4,7,5,0,1,15.89471259664376
15,4,7,5,0,1,19.727670249946343
9,4,7,5,0,1,15.792708960197073
8,7,9,5,0,1,17.34351643033023
15,7,9,5,0,1,27.992852695974566
6,7,9,5,0,1,17.854765304484
10,7,9,5,0,1,19.506684044484647
9,7,9,5,0,1,22.986442404249416
19,7,9,5,0,1,29.044193228747474
10,7,9,5,0,1,18.37430907528991
16,3,10,5,0,1,18.0
12,3,10,5,0,1,17.141569937043194
20,3,10,5,0,1,22.0
14,26,11,5,1,1,45.657703909326266
15,26,11,5,1,1,45.82280874450625
19,26,11,5,1,1,50.133346941674375
23,26,11,5,1,1,54.4624685234794
12,26,11,5,1,1,40.95676950805337
19,26,11,5,1,1,54.830895610935485
3,26,11,5,1,1,30.94795859646606
14,26,11,5,1,1,42.56702345482526
15,26,11,5,1,1,46.27306906220238
10,26,11,5,1,1,41.08540630710789
16,26,11,5,1,1,43.18790910655801
14,26,11,5,1,1,44.784308844680226
21,26,11,5,1,1,50.28985529367052
5,26,11,5,1,1,35.53659744680528
4,26,11,5,1,1,32.511098382836224
16,26,11,5,1,1,49.32132088501207
14,26,11,5,1,1,45.87777206817857
14,26,11,5,1,1,42.493840170108555
7,26,11,5,1,1,40.58320103835061
19,26,11,5,1,1,49.796100021331966
7,26,11,5,1,1,40.387323836263846
20,26,11,5,1,1,52.26282699365343
11,26,11,5,1,1,44.89629652146791
12,26,11,5,1,1,44.91172340542413
11,26,11,5,1,1,44.70519165887751
14,26,11,5,1,1,40.306534371329036
9,21,12,5,1,1,43.22189242655935
16,21,12,5,1,1,49.914201606793505
13,21,12,5,1,1,43.952504982561976
14,21,12,5,1,1,42.78625779351601
11,21,12,5,1,1,39.057881392864815
8,21,12,5,1,1,39.5501545167749
14,21,12,5,1,1,44.58715777280247
16,21,12,5,1,1,45.375389440640234
14,21,12,5,1,1,48.84058196432282
19,21,12,5,1,1,50.599282860255684
10,21,12,5,1,1,42.66609773670116
10,21,12,5,1,1,43.11771229786459
17,21,12,5,1,1,46.85709458054861
17,21,12,5,1,1,48.74027632252488
18,21,12,5,1,1,48.00065431362773
15,21,12,5,1,1,43.90009649379173
7,21,12,5,1,1,40.145280035270154
15,21,12,5,1,1,47.56612734685623
13,21,12,5,1,1,44.42774955724113
18,21,12,5,1,1,47.29695383365797
10,21,12,5,1,1,42.17590241206305
8,18,13,5,1,1,40.496146219121165
13,18,13,5,1,1,43.44008120189935
11,18,13,5,1,1,41.82881521746122
9,18,13,5,1,1,39.522737967349755
11,18,13,5,1,1,39.48091146918399
14,18,13,5,1,1,43.58688410779565
10,18,13,5,1,1,41.67078715957613
15,18,13,5,1,1,45.315160194571156
9,18,13,5,1,1,38.368487631265886
8,18,13,5,1,1,35.4725682603493
12,18,13,5,1,1,42.40323018392764
11,18,13,5,1,1,43.79403647068187
22,18,13,5,1,1,51.90983554142393
15,18,13,5,1,1,48.89370343975662
17,18,13,5,1,1,43.99312383407134
14,18,13,5,1,1,43.26551553139533
3,18,13,5,1,1,35.251653736551326
20,18,13,5,1,1,51.4618813985393
16,5,14,5,0,1,23.054734835668963
25,5,14,5,0,1,34.76837097048136
24,5,14,5,0,1,30.666539098611672
11,5,14,5,0,1,20.93009862105183
8,5,14,5,0,1,11.263575658640942
14,10,15,5,0,1,27.60944747583615
8,10,15,5,0,1,27.109759464410075
4,10,15,5,0,1,15.612452192199687
14,10,15,5,0,1,28.822777617982936
24,10,15,5,0,1,39.30832686859334
13,10,15,5,0,1,28.94883970026425
13,10,15,5,0,1,32.11895788821757
3,10,15,5,0,1,20.79082131966972
11,10,15,5,0,1,25.356700131000604
9,10,15,5,0,1,23.752512379063507
20,5,16,5,0,1,24.36366480732893
13,5,16,5,0,1,17.84289425940585
10,5,16,5,0,1,16.9505141984477
15,5,16,5,0,1,22.574187017492328
15,5,16,5,0,1,23.751778824035718
12,7,17,5,1,1,27.862908151288746
18,7,17,5,1,1,36.71340679025639
12,7,17,5,1,1,25.192020870657107
19,7,17,5,1,1,35.652727818423266
14,7,17,5,1,1,32.06550784774448
25,7,17,5,1,1,41.52262666785298
13,7,17,5,1,1,29.033646620926163
10,18,18,5,1,1,41.14094374230019
3,18,18,5,1,1,36.204093202276276
18,18,18,5,1,1,47.662613290743664
13,18,18,5,1,1,44.32398899456204
5,18,18,5,1,1,35.00115824915381
15,18,18,5,1,1,44.93363635772007
25,18,18,5,1,1,53.484522099340566
14,18,18,5,1,1,43.51999207826111
14,18,18,5,1,1,44.57937038927367
20,18,18,5,1,1,51.25820524863019
13,18,18,5,1,1,45.87769906327605
11,18,18,5,1,1,44.64430722216913
15,18,18,5,1,1,49.274933820541754
11,18,18,5,1,1,45.082725522302006
4,18,18,5,1,1,38.547116411021115
7,18,18,5,1,1,37.717223459806746
16,18,18,5,1,1,42.43635155215683
14,18,18,5,1,1,43.46387493989776
4,18,19,5,1,1,35.48802636207917
12,18,19,5,1,1,44.377936348711536
26,18,19,5,1,1,53.14119118676276
12,18,19,5,1,1,44.7168416233482
14,18,19,5,1,1,45.511867901434606
21,18,19,5,1,1,53.36557400628819
16,18,19,5,1,1,46.46313882785762
10,18,19,5,1,1,41.50922973483979
7,18,19,5,1,1,37.05915194589838
14,18,19,5,1,1,44.41591587878084
18,18,19,5,1,1,50.54299261628662
12,18,19,5,1,1,43.53275810367156
7,18,19,5,1,1,36.77240217519859
10,18,19,5,1,1,41.26882575129364
12,18,19,5,1,1,43.4098139258992
13,18,19,5,1,1,41.50875086547344
23,18,19,5,1,1,52.8462644623989
14,18,19,5,1,1,44.995888408030275
18,9,20,5,0,1,30.868942232997263
8,9,20,5,0,1,24.020798006567244
19,9,20,5,0,1,34.11972297504049
23,9,20,5,0,1,39.98349562923825
15,9,20,5,0,1,30.5188590372291
15,9,20,5,0,1,30.88771238986674
19,9,20,5,0,1,38.639814711137944
11,9,20,5,0,1,23.586428688791425
15,9,20,5,0,1,25.65185294569459
11,6,21,5,0,1,16.462577258317857
16,6,21,5,0,1,23.663038021186406
17,6,21,5,0,1,25.03199552887913
15,6,21,5,0,1,24.92652329422677
17,6,21,5,0,1,26.684476713073376
15,6,21,5,0,1,22.67232638135986
19,6,7,6,0,1,23.932533350838067
20,6,7,6,0,1,28.759154305681122
5,6,7,6,0,1,14.387909118448462
14,6,7,6,0,1,25.418744766185256
11,6,7,6,0,1,18.85849188115637
15,6,7,6,0,1,24.62516678749873
10,2,8,6,0,1,12.0
20,2,8,6,0,1,23.3792223230234
13,4,9,6,0,1,20.599170096016973
12,4,9,6,0,1,19.367051651260148
19,4,9,6,0,1,24.6174577688567
10,4,9,6,0,1,14.144199765919334
20,7,10,6,0,1,32.10960260433242
10,7,10,6,0,1,19.662404875953904
7,7,10,6,0,1,18.071683568527032
5,7,10,6,0,1,17.458111276283777
17,7,10,6,0,1,26.191543627605945
13,7,10,6,0,1,25.080069574108393
24,7,10,6,0,1,34.05847087867908
16,10,11,6,1,1,38.4733394914396
10,10,11,6,1,1,31.014156047315346
17,10,11,6,1,1,39.4656357328219
13,10,11,6,1,1,37.030619470905194
16,10,11,6,1,1,37.9254699068395
12,10,11,6,1,1,30.10555880582686
11,10,11,6,1,1,32.817082063857825
15,10,11,6,1,1,36.66306097979069
18,10,11,6,1,1,40.05816964040769
4,10,11,6,1,1,25.936668069474106
11,25,12,6,1,1,43.053610300713714
10,25,12,6,1,1,42.26051558076663
15,25,12,6,1,1,43.82705918300927
21,25,12,6,1,1,52.92740987954656
15,25,12,6,1,1,44.99603686837547
8,25,12,6,1,1,35.73679060490357
12,25,12,6,1,1,38.469191354018946
15,25,12,6,1,1,48.397091101622486
14,25,12,6,1,1,43.391288795409245
6,25,12,6,1,1,36.795967611984246
15,25,12,6,1,1,43.48287687644782
19,25,12,6,1,1,48.408828808579294
13,25,12,6,1,1,41.06371502664789
6,25,12,6,1,1,37.250349803403495
22,25,12,6,1,1,51.8526377900043
5,25,12,6,1,1,31.794708470438284
21,25,12,6,1,1,50.68475133934493
18,25,12,6,1,1,46.5479897607186
10,25,12,6,1,1,36.87554724878115
4,25,12,6,1,1,34.81977672217825
18,25,12,6,1,1,48.62324376516964
17,25,12,6,1,1,47.82589829245034
7,25,12,6,1,1,38.41890174620699
6,25,12,6,1,1,38.92256178468138
14,25,12,6,1,1,43.28079307633917
8,14,13,6,1,1,38.51403736258139
12,14,13,6,1,1,40.186676382581005
16,14,13,6,1,1,45.98444571481224
11,14,13,6,1,1,37.65354823645154
9,14,13,6,1,1,37.48394828125476
9,14,13,6,1,1,37.55842889200924
15,14,13,6,1,1,45.02070318564315
19,14,13,6,1,1,49.303226968822
4,14,13,6,1,1,33.23297742488823
7,14,13,6,1,1,36.385804109492696
17,14,13,6,1,1,44.750321539500455
13,14,13,6,1,1,46.59390695743485
13,14,13,6,1,1,41.20857211364995
13,14,13,6,1,1,43.141298274091184
9,4,14,6,0,1,16.065905627620246
16,4,14,6,0,1,25.50242504528813
18,4,14,6,0,1,21.478673705186996
15,4,14,6,0,1,19.53214442825807
11,6,15,6,0,1,21.656830505128607
13,6,15,6,0,1,19.165895274282803
11,6,15,6,0,1,18.657831851565533
16,6,15,6,0,1,20.514912408932442
10,6,15,6,0,1,17.46316643986988
7,6,15,6,0,1,13.828376067652824
17,5,16,6,0,1,21.660945697066953
20,5,16,6,0,1,26.532844903324502
11,5,16,6,0,1,16.115850383084105
20,5,16,6,0,1,29.362299343232834
17,5,16,6,0,1,23.18564876522419
27,12,17,6,1,1,48.89867020395849
13,12,17,6,1,1,37.41491501355925
18,12,17,6,1,1,43.393368358811344
16,12,17,6,1,1,35.472586607569134
13,12,17,6,1,1,36.3714813071683
23,12,17,6,1,1,47.87730191285468
10,12,17,6,1,1,30.199925797904505
16,12,17,6,1,1,40.300722558480786
24,12,17,6,1,1,50.522067321552335
16,12,17,6,1,1,38.50593571482042
15,12,17,6,1,1,38.19761319414619
25,12,17,6,1,1,48.051164486609146
9,13,18,6,1,1,37.772459410652985
12,13,18,6,1,1,39.73805855615931
25,13,18,6,1,1,50.31789186562433
10,13,18,6,1,1,42.005701409720245
19,13,18,6,1,1,48.11520448189568
17,13,18,6,1,1,43.06564978278187
24,13,18,6,1,1,53.147574659791715
16,13,18,6,1,1,43.631625047503604
13,13,18,6,1,1,38.522353891926755
5,13,18,6,1,1,29.833546168601185
15,13,18,6,1,1,42.319796120558095
21,13,18,6,1,1,46.72090903081037
21,13,18,6,1,1,45.73456354413458
15,14,19,6,1,1,44.62471752236146
16,14,19,6,1,1,44.14913709378441
14,14,19,6,1,1,42.886929698635946
12,14,19,6,1,1,41.87286238833302
17,14,19,6,1,1,45.12984091056117
3,14,19,6,1,1,33.257607940471004
11,14,19,6,1,1,39.672922421755196
11,14,19,6,1,1,40.6570693655138
19,14,19,6,1,1,45.271482690777
14,14,19,6,1,1,43.505750577557144
18,14,19,6,1,1,45.689735672048315
11,14,19,6,1,1,45.063788927942426
13,14,19,6,1,1,43.429647557916226
22,14,19,6,1,1,52.55688081291355
19,5,20,6,0,1,27.420687762831918
16,5,20,6,0,1,25.39119876955479
21,5,20,6,0,1,28.74313563194187
8,5,20,6,0,1,14.378736813068604
24,5,20,6,0,1,32.100955578359994
15,4,21,6,0,1,17.87674971084321
12,4,21,6,0,1,16.583392364572493
12,4,21,6,0,1,19.031007196947012
13,4,21,6,0,1,18.048151321789845
17,7,7,0,0,0,28.052926419084358
7,7,7,0,0,0,17.71744810708165
21,7,7,0,0,0,36.89082516016677
11,7,7,0,0,0,23.3988634232479
15,7,7,0,0,0,27.489002115169306
11,7,7,0,0,0,22.967185874228623
13,7,7,0,0,0,22.601565590262066
9,8,8,0,0,0,23.988734428680036
19,8,8,0,0,0,35.27216742891586
8,8,8,0,0,0,25.668540605025164
22,8,8,0,0,0,40.41905252432186
15,8,8,0,0,0,26.727116309106613
19,8,8,0,0,0,33.34108407914755
20,8,8,0,0,0,34.039641162791874
13,8,8,0,0,0,28.898289346848255
15,10,9,0,0,0,30.551155170273084
29,10,9,0,0,0,51.075247263722055
10,10,9,0,0,0,28.188041002977
20,10,9,0,0,0,42.47792350423766
23,10,9,0,0,0,40.78965764285396
18,10,9,0,0,0,36.63834647339781
9,10,9,0,0,0,30.097598187387334
10,10,9,0,0,0,27.380537151608504
19,10,9,0,0,0,34.604948377122334
12,10,9,0,0,0,29.85318116688843
18,9,10,0,0,0,32.618690003587
12,9,10,0,0,0,29.703918961545877
14,9,10,0,0,0,32.652843692148885
14,9,10,0,0,0,30.744447951495317
12,9,10,0,0,0,25.218139873200606
13,9,10,0,0,0,30.573382573526416
13,9,10,0,0,0,29.97016569604002
7,9,10,0,0,0,26.124447410055144
14,9,10,0,0,0,31.966058885270677
11,26,11,0,1,0,42.761448788214246
8,26,11,0,1,0,40.748085306004256
13,26,11,0,1,0,44.739428523778365
18,26,11,0,1,0,50.89881843471602
11,26,11,0,1,0,46.682703352986046
13,26,11,0,1,0,46.54982903344144
18,26,11,0,1,0,49.27961374505609
20,26,11,0,1,0,49.76880616471437
12,26,11,0,1,0,45.344173335424365
6,26,11,0,1,0,37.6295491661141
11,26,11,0,1,0,43.35595021453345
14,26,11,0,1,0,49.43750268506603
8,26,11,0,1,0,40.29342441242708
14,26,11,0,1,0,46.50750897061443
14,26,11,0,1,0,47.56026072614828
15,26,11,0,1,0,46.55505529208082
17,26,11,0,1,0,49.48491180037049
10,26,11,0,1,0,40.7733594552968
15,26,11,0,1,0,44.66110618243924
4,26,11,0,1,0,32.64409509264898
20,26,11,0,1,0,50.01028009655911
12,26,11,0,1,0,44.652454325293526
7,26,11,0,1,0,40.7929159192852
14,26,11,0,1,0,46.94554100921337
14,26,11,0,1,0,49.264934004881006
11,26,11,0,1,0,41.90723253600344
8,15,12,0,1,0,41.14224969755749
14,15,12,0,1,0,46.34478472685724
7,15,12,0,1,0,40.33023037953255
17,15,12,0,1,0,52.239369914373704
7,15,12,0,1,0,36.33406423626914
11,15,12,0,1,0,44.3373798057608
5,15,12,0,1,0,37.266228082478186
11,15,12,0,1,0,43.58993132072763
11,15,12,0,1,0,43.06543316679931
13,15,12,0,1,0,43.36925105089355
6,15,12,0,1,0,35.56253155146506
7,15,12,0,1,0,39.98984978905166
10,15,12,0,1,0,41.53423418841488
14,15,12,0,1,0,49.00377915579004
25,15,12,0,1,0,59.357503403021724
15,21,13,0,1,0,49.265455926191564
18,21,13,0,1,0,49.182847169463926
17,21,13,0,1,0,47.65161594554927
24,21,13,0,1,0,59.129651799533505
17,21,13,0,1,0,47.20650492253182
11,21,13,0,1,0,43.2051358221664
19,21,13,0,1,0,49.579120319800936
15,21,13,0,1,0,45.818560412985434
18,21,13,0,1,0,51.23476733544615
14,21,13,0,1,0,43.676632916626545
8,21,13,0,1,0,43.07406195013154
13,21,13,0,1,0,44.224710791476454
23,21,13,0,1,0,56.66874215572529
15,21,13,0,1,0,47.75576127654503
9,21,13,0,1,0,43.87231148615126
6,21,13,0,1,0,40.68605871175656
15,21,13,0,1,0,47.64653777191786
23,21,13,0,1,0,53.448210007901395
17,21,13,0,1,0,53.432295248340864
10,21,13,0,1,0,45.98027626554196
19,21,13,0,1,0,52.92405764563633
9,8,14,0,0,0,25.49423641943614
13,8,14,0,0,0,29.18121368627766
17,8,14,0,0,0,33.0443742046394
21,8,14,0,0,0,35.21581946991437
13,8,14,0,0,0,26.612919455587832
15,8,14,0,0,0,29.946590249160185
15,8,14,0,0,0,30.30247978094605
21,8,14,0,0,0,39.445181933830746
9,11,15,0,0,0,27.67471867915509
14,11,15,0,0,0,34.07240207151692
12,11,15,0,0,0,32.32126186628498
5,11,15,0,0,0,23.871546951867476
17,11,15,0,0,0,38.026704733718226
10,11,15,0,0,0,32.60160074232409
7,11,15,0,0,0,27.016294106419146
12,11,15,0,0,0,34.66554642783249
15,11,15,0,0,0,34.08760482161276
10,11,15,0,0,0,30.584075381526496
12,11,15,0,0,0,32.330012478054115
12,3,16,0,0,0,16.70016102908347
19,3,16,0,0,0,25.171460932628257
15,3,16,0,0,0,23.701409870460076
10,22,17,0,1,0,45.996013984052645
9,22,17,0,1,0,44.72654070402781
14,22,17,0,1,0,48.310323285599765
18,22,17,0,1,0,53.352564340095064
14,22,17,0,1,0,49.02983183365692
11,22,17,0,1,0,44.68210766761352
4,22,17,0,1,0,37.807336402178024
16,22,17,0,1,0,48.20332251142634
21,22,17,0,1,0,51.873283054248574
11,22,17,0,1,0,45.08098150110643
10,22,17,0,1,0,43.7819827891187
16,22,17,0,1,0,47.089764202816575
12,22,17,0,1,0,41.812495423377456
25,22,17,0,1,0,59.14413428873107
12,22,17,0,1,0,46.63552873655153
12,22,17,0,1,0,43.448519691287714
6,22,17,0,1,0,41.45205506276971
21,22,17,0,1,0,51.537311910499945
17,22,17,0,1,0,51.769052431166855
11,22,17,0,1,0,42.094983717736156
15,22,17,0,1,0,50.19713875978422
9,22,17,0,1,0,40.0298088649124
11,20,18,0,1,0,44.79792519847613
8,20,18,0,1,0,42.87448392081617
10,20,18,0,1,0,44.55831884688536
10,20,18,0,1,0,41.78209679572925
16,20,18,0,1,0,46.0228019797873
10,20,18,0,1,0,40.90687783939737
23,20,18,0,1,0,54.28198496393915
25,20,18,0,1,0,55.552452437593516
4,20,18,0,1,0,37.904048115344246
16,20,18,0,1,0,48.04216650965018
21,20,18,0,1,0,56.161821142159084
11,20,18,0,1,0,44.928819858789936
14,20,18,0,1,0,48.84851060506647
21,20,18,0,1,0,48.847371910046135
11,20,18,0,1,0,39.035003857043336
10,20,18,0,1,0,45.410978514993495
15,20,18,0,1,0,48.16267574497643
23,20,18,0,1,0,52.69747262669482
5,20,18,0,1,0,40.25491692494449
7,20,18,0,1,0,36.42175443131073
13,20,19,0,1,0,43.54290703590278
18,20,19,0,1,0,51.37550672407671
9,20,19,0,1,0,43.685070079923776
11,20,19,0,1,0,44.744107709632544
13,20,19,0,1,0,46.418806404784135
13,20,19,0,1,0,45.67093096295474
15,20,19,0,1,0,45.016328657289804
13,20,19,0,1,0,45.99922513126734
13,20,19,0,1,0,46.896438439989424
11,20,19,0,1,0,43.11996393133056
6,20,19,0,1,0,38.97322687059271
15,20,19,0,1,0,46.5842760761538
18,20,19,0,1,0,48.500140570830716
17,20,19,0,1,0,47.71180078211525
10,20,19,0,1,0,40.11086772013661
5,20,19,0,1,0,36.331565485599064
14,20,19,0,1,0,44.630202883802326
13,20,19,0,1,0,45.970673460016414
12,20,19,0,1,0,38.90625482586445
11,20,19,0,1,0,46.07214288356903
17,10,20,0,0,0,36.95363633170909
17,10,20,0,0,0,33.947749156596316
10,10,20,0,0,0,27.783615255113006
11,10,20,0,0,0,31.542269929464922
10,10,20,0,0,0,31.118169387871763
9,10,20,0,0,0,25.85095338460833
18,10,20,0,0,0,34.85841881138665
4,10,20,0,0,0,19.742772246939314
13,10,20,0,0,0,33.22888020323463
13,10,20,0,0,0,31.562135686116367
5,10,21,0,0,0,24.029970525433786
6,10,21,0,0,0,21.735352588028835
4,10,21,0,0,0,17.801940778077046
7,10,21,0,0,0,28.824988365068386
10,10,21,0,0,0,28.342622186070475
14,10,21,0,0,0,32.787724887268105
13,10,21,0,0,0,31.517771215222115
6,10,21,0,0,0,22.946510664726937
17,10,21,0,0,0,38.02054570644697
10,10,21,0,0,0,29.643223029237067
10,7,7,1,0,0,24.450956506401837
10,7,7,1,0,0,20.591194193117197
17,7,7,1,0,0,29.180706595394255
8,7,7,1,0,0,18.783129264860055
14,7,7,1,0,0,28.86875657704151
7,7,7,1,0,0,21.641951603755395
8,7,7,1,0,0,20.509542539250948
5,6,8,1,0,0,14.47161351081452
9,6,8,1,0,0,17.791333421633475
9,6,8,1,0,0,20.074963665208447
16,6,8,1,0,0,25.196033511426876
13,6,8,1,0,0,22.77964382688519
18,6,8,1,0,0,29.154987571354024
14,10,9,1,0,0,32.43094629043719
15,10,9,1,0,0,37.105069203191974
10,10,9,1,0,0,27.99568230345765
14,10,9,1,0,0,32.830412326515344
24,10,9,1,0,0,41.134110944696964
15,10,9,1,0,0,29.69997531768375
15,10,9,1,0,0,34.5771712227822
11,10,9,1,0,0,30.0023813613516
11,10,9,1,0,0,32.98935264224091
8,10,9,1,0,0,24.842445845964896
16,6,10,1,0,0,25.20130396874703
13,6,10,1,0,0,23.894781475798442
21,6,10,1,0,0,30.857987349840435
15,6,10,1,0,0,27.086292848883684
6,6,10,1,0,0,15.992598263460675
8,6,10,1,0,0,18.056863513244434
17,28,11,1,1,0,49.04935454364885
11,28,11,1,1,0,45.79356549998491
18,28,11,1,1,0,51.49533967375097
11,28,11,1,1,0,43.63013088340409
14,28,11,1,1,0,45.74067848634989
20,28,11,1,1,0,54.17250989377597
9,28,11,1,1,0,37.55391739163904
10,28,11,1,1,0,37.90031208137964
13,28,11,1,1,0,44.49731848281517
21,28,11,1,1,0,54.96934515014584
21,28,11,1,1,0,55.411840408443446
13,28,11,1,1,0,43.411490486376486
10,28,11,1,1,0,43.67521794118719
12,28,11,1,1,0,47.13348870240177
15,28,11,1,1,0,47.54514165393238
13,28,11,1,1,0,45.9008828937792
21,28,11,1,1,0,54.277052173078324
15,28,11,1,1,0,46.66472262627559
11,28,11,1,1,0,43.202957193856946
19,28,11,1,1,0,53.781207315462005
19,28,11,1,1,0,49.78820194842421
10,28,11,1,1,0,45.762921928338024
14,28,11,1,1,0,46.968678183696845
20,28,11,1,1,0,52.84145850836364
11,28,11,1,1,0,45.32389309626436
8,28,11,1,1,0,39.93458066526578
11,28,11,1,1,0,43.72715763609382
18,28,11,1,1,0,50.464763213418195
22,24,12,1,1,0,56.51945180309576
9,24,12,1,1,0,44.94697176388221
7,24,12,1,1,0,41.52331742490224
19,24,12,1,1,0,49.60820840018741
16,24,12,1,1,0,47.35974796080003
18,24,12,1,1,0,50.5710789590875
13,24,12,1,1,0,47.215900029525834
16,24,12,1,1,0,50.19669299965681
10,24,12,1,1,0,43.04787058451379
11,24,12,1,1,0,41.34980377170037
18,24,12,1,1,0,51.04720055459529
16,24,12,1,1,0,44.80557616634949
10,24,12,1,1,0,45.21954713920763
5,24,12,1,1,0,38.201829766565936
10,24,12,1,1,0,49.05940817818377
26,24,12,1,1,0,62.99945322180835
9,24,12,1,1,0,41.216540800373046
12,24,12,1,1,0,46.48946003791228
8,24,12,1,1,0,43.54091986522337
10,24,12,1,1,0,44.55495212332498
7,24,12,1,1,0,39.76997723621206
14,24,12,1,1,0,48.55860783491141
15,24,12,1,1,0,46.42485697213659
17,24,12,1,1,0,48.281795018054325
23,15,13,1,1,0,54.9979074632221
17,15,13,1,1,0,50.98699893270563
12,15,13,1,1,0,43.99845650717024
18,15,13,1,1,0,54.42962300297083
12,15,13,1,1,0,45.09742372917787
9,15,13,1,1,0,42.92124287950384
13,15,13,1,1,0,44.13843929597386
11,15,13,1,1,0,43.51371855542974
12,15,13,1,1,0,47.340487293178946
10,15,13,1,1,0,38.71115089310992
14,15,13,1,1,0,47.93218724475949
21,15,13,1,1,0,56.69982207758107
17,15,13,1,1,0,46.097126955164356
10,15,13,1,1,0,43.78960447007482
14,15,13,1,1,0,44.90245341427358
9,6,14,1,0,0,17.604730842383393
12,6,14,1,0,0,23.21111746172308
6,6,14,1,0,0,15.787194070918229
7,6,14,1,0,0,14.95356388853328
16,6,14,1,0,0,30.437967467835865
16,6,14,1,0,0,26.12295659256828
17,6,15,1,0,0,31.119364773356544
17,6,15,1,0,0,24.44206543912786
10,6,15,1,0,0,19.500034183948955
11,6,15,1,0,0,21.429527670331378
21,6,15,1,0,0,33.199561231826664
