prep_time,queue_length,hour,day_of_week,is_peak,is_weekend,actual_wait
11,17,12,4,1,0,43.23087067399804
8,17,12,4,1,0,42.049164093476534
19,17,12,4,1,0,50.135092133997325
17,17,12,4,1,0,47.14962620753373
17,17,12,4,1,0,48.52638546909396
11,17,12,4,1,0,42.762683996481606
9,17,12,4,1,0,43.414262010830235
13,17,12,4,1,0,47.8948314334326
7,17,12,4,1,0,40.05698578608069
17,17,12,4,1,0,46.64632404398079
13,17,12,4,1,0,46.01603030864495
14,17,12,4,1,0,48.18942547837504
14,17,12,4,1,0,44.29298432467328
14,17,12,4,1,0,47.9082429652664
18,17,12,4,1,0,50.19107408996924
10,25,13,4,1,0,45.30461670316592
16,25,13,4,1,0,45.121359498498954
12,25,13,4,1,0,48.77063663811388
6,25,13,4,1,0,37.987680876090224
18,25,13,4,1,0,51.72363598568373
27,25,13,4,1,0,63.0530652933368
12,25,13,4,1,0,44.14110334856576
9,25,13,4,1,0,40.6685702127465
10,25,13,4,1,0,43.23389154487919
16,25,13,4,1,0,44.31863580155347
16,25,13,4,1,0,51.46502807851724
22,25,13,4,1,0,55.79356746568252
8,25,13,4,1,0,40.90246788787838
14,25,13,4,1,0,46.80673129434062
9,25,13,4,1,0,43.825645915548186
8,25,13,4,1,0,40.389105299849135
13,25,13,4,1,0,47.64450087229277
17,25,13,4,1,0,47.25689076714227
15,25,13,4,1,0,47.93306652941528
13,25,13,4,1,0,44.7683748376713
6,25,13,4,1,0,37.45599609700368
9,25,13,4,1,0,42.113360327851865
23,25,13,4,1,0,56.23843878424011
5,25,13,4,1,0,37.883890673876074
9,25,13,4,1,0,39.2294491381283
7,11,14,4,0,0,25.447340231521625
15,11,14,4,0,0,31.448352963230697
10,11,14,4,0,0,31.401410100498122
11,11,14,4,0,0,27.640867805453237
15,11,14,4,0,0,32.31838307731466
15,11,14,4,0,0,39.263789187748955
10,11,14,4,0,0,27.645335490229137
9,11,14,4,0,0,27.144355536349597
11,11,14,4,0,0,29.348986201371424
18,11,14,4,0,0,35.34873334413697
11,11,14,4,0,0,32.56902094160592
13,7,15,4,0,0,21.65207411608383
15,7,15,4,0,0,26.62580410985701
21,7,15,4,0,0,30.729144280495017
6,7,15,4,0,0,17.65453492694517
10,7,15,4,0,0,21.387907175461418
14,7,15,4,0,0,25.76854347870723
10,7,15,4,0,0,22.666599921605005
15,17,16,4,0,0,42.0183407255472
19,17,16,4,0,0,46.462555520816124
12,17,16,4,0,0,40.54893463970031
6,17,16,4,0,0,35.809391077992274
11,17,16,4,0,0,38.859705060918124
11,17,16,4,0,0,35.90119646206893
10,17,16,4,0,0,40.00871542512273
20,17,16,4,0,0,45.18909034665004
16,17,16,4,0,0,40.04899020479954
16,17,16,4,0,0,41.06198105036898
5,17,16,4,0,0,30.909689891296257
19,17,16,4,0,0,47.831174277897944
8,17,16,4,0,0,33.931066882236095
16,17,16,4,0,0,42.29979233518134
12,17,16,4,0,0,37.40678792526007
14,17,16,4,0,0,37.82588427470112
19,17,16,4,0,0,44.55109587283733
17,16,17,4,1,0,51.66492439332076
19,16,17,4,1,0,52.45464018550417
11,16,17,4,1,0,42.84907206507383
12,16,17,4,1,0,47.569193598131754
10,16,17,4,1,0,40.5650970253695
12,16,17,4,1,0,46.61546535876287
19,16,17,4,1,0,54.56912211943519
14,16,17,4,1,0,47.79444089935634
14,16,17,4,1,0,45.27268107387785
16,16,17,4,1,0,45.45555947201671
7,16,17,4,1,0,35.65498970377371
13,16,17,4,1,0,44.54643146947004
13,16,17,4,1,0,49.839489822292315
8,16,17,4,1,0,46.150036619048436
6,16,17,4,1,0,37.092633747484605
13,16,17,4,1,0,47.5059516140758
14,24,18,4,1,0,50.28582661412845
20,24,18,4,1,0,51.14722175399193
12,24,18,4,1,0,44.033053887997674
9,24,18,4,1,0,40.67978862882367
9,24,18,4,1,0,43.82274997733538
15,24,18,4,1,0,49.20970894790273
12,24,18,4,1,0,45.71874250668895
8,24,18,4,1,0,45.3803132044896
15,24,18,4,1,0,46.52265189563689
25,24,18,4,1,0,59.57368925158035
21,24,18,4,1,0,54.532568608068
20,24,18,4,1,0,50.665435732034624
14,24,18,4,1,0,46.01568240032063
22,24,18,4,1,0,52.1980066438909
13,24,18,4,1,0,44.14931111992433
10,24,18,4,1,0,41.244370927050056
9,24,18,4,1,0,43.367544575245354
13,24,18,4,1,0,45.69757297943555
24,24,18,4,1,0,60.88939779085061
13,24,18,4,1,0,46.52419815984655
17,24,18,4,1,0,48.95233978686466
18,24,18,4,1,0,50.765573893092416
13,24,18,4,1,0,49.31954118050084
14,24,18,4,1,0,47.41163338404316
15,20,19,4,1,0,47.156028712384206
8,20,19,4,1,0,43.01221797515903
8,20,19,4,1,0,43.050793900234694
15,20,19,4,1,0,50.52409340941024
8,20,19,4,1,0,39.69198966484406
21,20,19,4,1,0,55.94667154250065
9,20,19,4,1,0,41.471772515660774
18,20,19,4,1,0,52.1429041705751
15,20,19,4,1,0,47.80638967052759
9,20,19,4,1,0,43.49097379665412
19,20,19,4,1,0,55.47254113525107
13,20,19,4,1,0,47.355290430052314
20,20,19,4,1,0,53.04820347421922
9,20,19,4,1,0,41.67408844997043
16,20,19,4,1,0,50.08107643919021
8,20,19,4,1,0,41.648803280217564
15,20,19,4,1,0,44.350947750537124
5,20,19,4,1,0,37.49145437007291
19,20,19,4,1,0,54.32214213847918
13,20,19,4,1,0,41.97335552603964
12,5,20,4,0,0,19.961025115119657
17,5,20,4,0,0,26.29268621342546
15,5,20,4,0,0,18.39978488175994
14,5,20,4,0,0,22.529313024863125
9,5,20,4,0,0,22.35890691265982
18,7,21,4,0,0,33.56567810313289
17,7,21,4,0,0,27.445987627894745
15,7,21,4,0,0,30.80918255687953
3,7,21,4,0,0,14.096975257716828
8,7,21,4,0,0,20.375479071954018
22,7,21,4,0,0,32.63679894287002
8,7,21,4,0,0,20.90721796616922
13,4,7,5,0,1,20.410178124949283
13,4,7,5,0,1,17.846470861176417
15,4,7,5,0,1,20.18560360228436
9,4,7,5,0,1,12.868243895998297
8,7,9,5,0,1,19.450912305439537
15,7,9,5,0,1,25.29838748587
6,7,9,5,0,1,15.669847367885323
10,7,9,5,0,1,21.200418476750446
9,7,9,5,0,1,20.735670224425125
19,7,9,5,0,1,29.07139575639866
10,7,9,5,0,1,19.068660917299482
16,3,10,5,0,1,19.912393125331487
12,3,10,5,0,1,16.77216774313397
20,3,10,5,0,1,25.148181289387217
14,26,11,5,1,1,40.71527039341141
15,26,11,5,1,1,44.15635696580501
19,26,11,5,1,1,50.42094973366056
23,26,11,5,1,1,53.83795835237301
12,26,11,5,1,1,46.05611173158721
19,26,11,5,1,1,47.936650822290744
3,26,11,5,1,1,38.468682147533805
14,26,11,5,1,1,46.19044013787269
15,26,11,5,1,1,44.00695906489054
10,26,11,5,1,1,38.41624819039457
16,26,11,5,1,1,45.1733682552323
14,26,11,5,1,1,45.435302101626874
21,26,11,5,1,1,51.57191284400987
5,26,11,5,1,1,35.17219423724061
4,26,11,5,1,1,34.75373051601329
16,26,11,5,1,1,45.25477450562553
14,26,11,5,1,1,44.54678596419172
14,26,11,5,1,1,46.15906043877312
7,26,11,5,1,1,36.831664402500806
19,26,11,5,1,1,49.409736355227864
7,26,11,5,1,1,36.860624114288626
20,26,11,5,1,1,54.41198621797798
11,26,11,5,1,1,42.10347339628853
12,26,11,5,1,1,43.22217083942091
11,26,11,5,1,1,38.907279528681755
14,26,11,5,1,1,43.93023146642345
9,21,12,5,1,1,37.07403954451031
16,21,12,5,1,1,48.89385836728838
13,21,12,5,1,1,45.042586420593764
14,21,12,5,1,1,45.66911456396117
11,21,12,5,1,1,42.774872608597406
8,21,12,5,1,1,40.23071171120695
14,21,12,5,1,1,43.135433189742635
16,21,12,5,1,1,44.185395088038376
14,21,12,5,1,1,44.202438010510136
19,21,12,5,1,1,48.68987292425678
10,21,12,5,1,1,42.21467430398979
10,21,12,5,1,1,42.80460441673389
17,21,12,5,1,1,45.4754998356452
17,21,12,5,1,1,49.92827119156665
18,21,12,5,1,1,49.34383455557843
15,21,12,5,1,1,46.72645640802709
7,21,12,5,1,1,38.3736055429499
15,21,12,5,1,1,45.600253104197655
13,21,12,5,1,1,47.66794527234439
18,21,12,5,1,1,45.59069385101878
10,21,12,5,1,1,41.235471625533506
8,18,13,5,1,1,39.30535452436132
13,18,13,5,1,1,42.5142824648658
11,18,13,5,1,1,40.38296201225999
9,18,13,5,1,1,41.252683564104835
11,18,13,5,1,1,44.37503455392975
14,18,13,5,1,1,46.50576136920953
10,18,13,5,1,1,40.12901114363446
15,18,13,5,1,1,47.32404967441528
9,18,13,5,1,1,37.17013384597886
8,18,13,5,1,1,37.215571077762235
12,18,13,5,1,1,41.923644220079936
11,18,13,5,1,1,43.03822174416505
22,18,13,5,1,1,55.24110810811023
15,18,13,5,1,1,45.80246453422328
17,18,13,5,1,1,48.333475133536226
14,18,13,5,1,1,47.446291141849116
3,18,13,5,1,1,32.37369701220399
20,18,13,5,1,1,51.08694727239997
16,5,14,5,0,1,22.444163352482825
25,5,14,5,0,1,30.07959574489143
24,5,14,5,0,1,30.503545499486613
11,5,14,5,0,1,18.10334731663666
8,5,14,5,0,1,16.311277110796908
14,10,15,5,0,1,32.83515783510141
8,10,15,5,0,1,26.834469025643543
4,10,15,5,0,1,20.426445485563725
14,10,15,5,0,1,28.287552631446065
24,10,15,5,0,1,41.17612657080246
13,10,15,5,0,1,30.326276150498373
13,10,15,5,0,1,27.66380001600992
3,10,15,5,0,1,18.521495664455987
11,10,15,5,0,1,25.52564366340488
9,10,15,5,0,1,23.93807022464619
20,5,16,5,0,1,25.245146793289955
13,5,16,5,0,1,21.073877717931516
10,5,16,5,0,1,15.231453235491664
15,5,16,5,0,1,23.157040965846136
15,5,16,5,0,1,22.093811551910584
12,7,17,5,1,1,31.03343823140674
18,7,17,5,1,1,33.16447614489012
12,7,17,5,1,1,28.547369834427816
19,7,17,5,1,1,35.44651708454078
14,7,17,5,1,1,34.363584563399826
25,7,17,5,1,1,41.55746827336419
13,7,17,5,1,1,31.16840933484188
10,18,18,5,1,1,40.86011753514514
3,18,18,5,1,1,35.16807951809706
18,18,18,5,1,1,49.90221139015447
13,18,18,5,1,1,47.15143478413577
5,18,18,5,1,1,36.5065217124322
15,18,18,5,1,1,47.1648092533552
25,18,18,5,1,1,60.755252394126096
14,18,18,5,1,1,42.719928080133705
14,18,18,5,1,1,46.59961225095936
20,18,18,5,1,1,47.719361244801824
13,18,18,5,1,1,43.90200978804888
11,18,18,5,1,1,39.8621034277078
15,18,18,5,1,1,47.70220689016398
11,18,18,5,1,1,40.02532387687836
4,18,18,5,1,1,33.507519416030014
7,18,18,5,1,1,37.88686114289442
16,18,18,5,1,1,45.68963306947376
14,18,18,5,1,1,42.65259604561595
4,18,19,5,1,1,33.74083402717958
12,18,19,5,1,1,42.758943078396015
26,18,19,5,1,1,58.19417158695323
12,18,19,5,1,1,40.45419101087999
14,18,19,5,1,1,41.66762804422682
21,18,19,5,1,1,51.843268244470764
16,18,19,5,1,1,47.32635993548501
10,18,19,5,1,1,37.51731266343211
7,18,19,5,1,1,39.717413680388205
14,18,19,5,1,1,46.16378534969525
18,18,19,5,1,1,47.89259193941522
12,18,19,5,1,1,42.38097192094638
7,18,19,5,1,1,35.801105935134984
10,18,19,5,1,1,42.84537473134448
12,18,19,5,1,1,43.26940413819834
13,18,19,5,1,1,46.143104406990254
23,18,19,5,1,1,51.51721067087346
14,18,19,5,1,1,45.74873540443885
18,9,20,5,0,1,32.63490862632452
8,9,20,5,0,1,23.93827055994776
19,9,20,5,0,1,32.874931289763296
23,9,20,5,0,1,35.46159436842108
15,9,20,5,0,1,30.355699229643317
15,9,20,5,0,1,28.5263073402876
19,9,20,5,0,1,30.606094482438515
11,9,20,5,0,1,25.557884495604405
15,9,20,5,0,1,29.25541821976655
11,6,21,5,0,1,21.702211216667674
16,6,21,5,0,1,26.78948179040472
17,6,21,5,0,1,29.50085609046492
15,6,21,5,0,1,24.60385757471648
17,6,21,5,0,1,22.06995438305243
15,6,21,5,0,1,22.965947560662794
19,6,7,6,0,1,30.701432402154435
20,6,7,6,0,1,27.376321280626243
5,6,7,6,0,1,16.25838437317643
14,6,7,6,0,1,20.489319514403675
11,6,7,6,0,1,18.572170725626883
15,6,7,6,0,1,25.20647943329435
10,2,8,6,0,1,12.0
20,2,8,6,0,1,22.0
13,4,9,6,0,1,18.162007856508566
12,4,9,6,0,1,16.154135808364458
19,4,9,6,0,1,23.80104469460917
10,4,9,6,0,1,15.580160043169206
20,7,10,6,0,1,27.453280908903487
10,7,10,6,0,1,24.56599454719785
7,7,10,6,0,1,14.711895813269141
5,7,10,6,0,1,13.76519592208814
17,7,10,6,0,1,30.352558490480796
13,7,10,6,0,1,22.970922765336102
24,7,10,6,0,1,36.21221692689568
16,10,11,6,1,1,38.905683724232155
10,10,11,6,1,1,32.563649644539986
17,10,11,6,1,1,38.56034957985031
13,10,11,6,1,1,37.576564717776066
16,10,11,6,1,1,35.44197200680925
12,10,11,6,1,1,32.4770708706981
11,10,11,6,1,1,35.92120459518208
15,10,11,6,1,1,34.30790131840526
18,10,11,6,1,1,41.59412463013804
4,10,11,6,1,1,25.067343302878086
11,25,12,6,1,1,38.05692387692099
10,25,12,6,1,1,39.86715023606432
15,25,12,6,1,1,44.384714423741826
21,25,12,6,1,1,52.07587562537441
15,25,12,6,1,1,44.074118386489396
8,25,12,6,1,1,36.20710951372722
12,25,12,6,1,1,45.20653184212141
15,25,12,6,1,1,43.61080578447075
14,25,12,6,1,1,44.35046257553291
6,25,12,6,1,1,37.11739083467448
15,25,12,6,1,1,47.514633582443786
19,25,12,6,1,1,52.16714827514708
13,25,12,6,1,1,43.02033361771603
6,25,12,6,1,1,38.93157293841952
22,25,12,6,1,1,54.4017649607398
5,25,12,6,1,1,32.583038340632505
21,25,12,6,1,1,49.84788652905912
18,25,12,6,1,1,47.43251472815009
10,25,12,6,1,1,43.8174476276843
4,25,12,6,1,1,35.16067882336561
18,25,12,6,1,1,47.77511953591552
17,25,12,6,1,1,48.41637303272749
7,25,12,6,1,1,36.11750394686133
6,25,12,6,1,1,38.188553108644804
14,25,12,6,1,1,44.255704612342605
8,14,13,6,1,1,37.595352542790735
12,14,13,6,1,1,37.011459267000795
16,14,13,6,1,1,46.61237323400766
11,14,13,6,1,1,39.21730482688087
9,14,13,6,1,1,40.8745884960581
9,14,13,6,1,1,35.219247717926315
15,14,13,6,1,1,43.210548858681186
19,14,13,6,1,1,49.9698696589281
4,14,13,6,1,1,32.01508331602391
7,14,13,6,1,1,35.83990168795635
17,14,13,6,1,1,47.402131410253055
13,14,13,6,1,1,42.93689951039117
13,14,13,6,1,1,41.064282450345196
13,14,13,6,1,1,44.99287760692071
9,4,14,6,0,1,12.415956168301358
16,4,14,6,0,1,21.84435872565508
18,4,14,6,0,1,24.697580107058158
15,4,14,6,0,1,23.252409892970146
11,6,15,6,0,1,19.06354841159439
13,6,15,6,0,1,22.305377964887374
11,6,15,6,0,1,17.974413673919116
16,6,15,6,0,1,27.766774445329105
10,6,15,6,0,1,17.44743410169258
7,6,15,6,0,1,15.086634033713528
17,5,16,6,0,1,23.23153060104745
20,5,16,6,0,1,27.90310176651103
11,5,16,6,0,1,19.25900019725142
20,5,16,6,0,1,26.379081797910487
17,5,16,6,0,1,25.46348084449907
27,12,17,6,1,1,53.78920066671947
13,12,17,6,1,1,35.58767676100148
18,12,17,6,1,1,46.22104604385145
16,12,17,6,1,1,41.53318080851277
13,12,17,6,1,1,38.55996059986363
23,12,17,6,1,1,45.64321446682016
10,12,17,6,1,1,40.27282854313515
16,12,17,6,1,1,44.782177066284156
24,12,17,6,1,1,51.30174911423739
16,12,17,6,1,1,42.12625967770604
15,12,17,6,1,1,42.53866272779728
25,12,17,6,1,1,50.762498798213315
9,13,18,6,1,1,38.02107907468563
12,13,18,6,1,1,37.193286629927805
25,13,18,6,1,1,53.46353062710022
10,13,18,6,1,1,35.40335916692687
19,13,18,6,1,1,44.59881990003833
17,13,18,6,1,1,45.80766530974903
24,13,18,6,1,1,55.66537764945198
16,13,18,6,1,1,46.080038240247305
13,13,18,6,1,1,40.46080047896398
5,13,18,6,1,1,31.174173858502744
15,13,18,6,1,1,44.40421608830708
21,13,18,6,1,1,48.76184087565698
21,13,18,6,1,1,47.82491048054386
15,14,19,6,1,1,45.68119252815111
16,14,19,6,1,1,42.01563502137206
14,14,19,6,1,1,44.26708092003129
12,14,19,6,1,1,41.13717214960114
17,14,19,6,1,1,46.58057326215362
3,14,19,6,1,1,35.103783693060706
11,14,19,6,1,1,39.516650057778044
11,14,19,6,1,1,37.129775760853036
19,14,19,6,1,1,48.23918690896021
14,14,19,6,1,1,41.22775929479347
18,14,19,6,1,1,47.35511106700433
11,14,19,6,1,1,38.12789336494099
13,14,19,6,1,1,42.224129051244454
22,14,19,6,1,1,50.94957902643154
19,5,20,6,0,1,25.997234852250347
16,5,20,6,0,1,23.71195632657429
21,5,20,6,0,1,30.60554085016182
8,5,20,6,0,1,14.260256078885565
24,5,20,6,0,1,33.72164431905458
15,4,21,6,0,1,20.63530008696613
12,4,21,6,0,1,19.298828703074136
12,4,21,6,0,1,16.28482625417678
13,4,21,6,0,1,17.737602398295046
17,7,7,0,0,0,28.80114868016065
7,7,7,0,0,0,21.531123138686155
21,7,7,0,0,0,32.03922476964179
11,7,7,0,0,0,24.688197919881738
15,7,7,0,0,0,28.966615233151757
11,7,7,0,0,0,21.05876912820989
13,7,7,0,0,0,25.440243984758393
9,8,8,0,0,0,24.620196171090953
19,8,8,0,0,0,31.755008229648627
8,8,8,0,0,0,19.447991994025628
22,8,8,0,0,0,35.49564259658058
15,8,8,0,0,0,29.193616812483747
19,8,8,0,0,0,36.09672637771041
20,8,8,0,0,0,32.237469826516644
13,8,8,0,0,0,30.912343905494076
15,10,9,0,0,0,30.256639105102984
29,10,9,0,0,0,47.008951502750975
10,10,9,0,0,0,28.78927770839309
20,10,9,0,0,0,39.41302716858708
23,10,9,0,0,0,43.215071483211695
18,10,9,0,0,0,40.12493487688351
9,10,9,0,0,0,29.59019460867065
10,10,9,0,0,0,25.14103016713215
19,10,9,0,0,0,40.05116008482763
12,10,9,0,0,0,32.05873760945683
18,9,10,0,0,0,33.1627249121831
12,9,10,0,0,0,27.368954846250332
14,9,10,0,0,0,29.75528450266947
14,9,10,0,0,0,31.57523961820007
12,9,10,0,0,0,27.54748638668652
13,9,10,0,0,0,31.677891589472374
13,9,10,0,0,0,31.531410525846955
7,9,10,0,0,0,22.805244086951195
14,9,10,0,0,0,34.21031231953114
11,26,11,0,1,0,44.48154713696516
8,26,11,0,1,0,43.489126867733
13,26,11,0,1,0,44.82756352548365
18,26,11,0,1,0,50.066391765786605
11,26,11,0,1,0,41.31666308738187
13,26,11,0,1,0,44.01131729830268
18,26,11,0,1,0,52.663274295733636
20,26,11,0,1,0,52.84590483129481
12,26,11,0,1,0,46.97405607941429
6,26,11,0,1,0,39.064886599814265
11,26,11,0,1,0,43.276744113751455
14,26,11,0,1,0,48.64803917273551
8,26,11,0,1,0,37.77598714777997
14,26,11,0,1,0,48.66196616531415
14,26,11,0,1,0,48.0565778853398
15,26,11,0,1,0,49.20900207897872
17,26,11,0,1,0,52.446845030883914
10,26,11,0,1,0,44.29026830399101
15,26,11,0,1,0,43.67174539734542
4,26,11,0,1,0,36.004424839835046
20,26,11,0,1,0,55.020719360076455
12,26,11,0,1,0,46.21609109048016
7,26,11,0,1,0,41.35212733648521
14,26,11,0,1,0,43.636535004205484
14,26,11,0,1,0,49.75121988797212
11,26,11,0,1,0,44.69526255712919
8,15,12,0,1,0,42.1803825079777
14,15,12,0,1,0,47.41400687030297
7,15,12,0,1,0,39.330680326427
17,15,12,0,1,0,51.82317712669918
7,15,12,0,1,0,41.99120068630688
11,15,12,0,1,0,43.230956011376016
5,15,12,0,1,0,34.31947283781734
11,15,12,0,1,0,41.83766083240801
11,15,12,0,1,0,44.916008038015164
13,15,12,0,1,0,46.25944793386042
6,15,12,0,1,0,41.05747642390827
7,15,12,0,1,0,42.5889490340058
10,15,12,0,1,0,39.88749360683186
14,15,12,0,1,0,50.00578683033091
25,15,12,0,1,0,57.72019272997092
15,21,13,0,1,0,47.30590945736694
18,21,13,0,1,0,53.094108458706415
17,21,13,0,1,0,52.35939317948314
24,21,13,0,1,0,58.797471581054126
17,21,13,0,1,0,49.65675965755473
11,21,13,0,1,0,46.45801151361952
19,21,13,0,1,0,52.02567812563508
15,21,13,0,1,0,46.36094314941251
18,21,13,0,1,0,50.26877145045409
14,21,13,0,1,0,46.22734763143524
8,21,13,0,1,0,39.91741947219011
13,21,13,0,1,0,44.22576900290538
23,21,13,0,1,0,54.67713403954654
15,21,13,0,1,0,47.33007837344484
9,21,13,0,1,0,40.88143737044873
6,21,13,0,1,0,40.91715298361051
15,21,13,0,1,0,48.44181871450718
23,21,13,0,1,0,56.62867478171359
17,21,13,0,1,0,48.611551291246585
10,21,13,0,1,0,42.108286504468346
19,21,13,0,1,0,51.39964782277547
9,8,14,0,0,0,23.085066728733242
13,8,14,0,0,0,25.03490407352832
17,8,14,0,0,0,31.915212831373122
21,8,14,0,0,0,35.420927016288665
13,8,14,0,0,0,26.32940301954361
15,8,14,0,0,0,29.378775556786184
15,8,14,0,0,0,26.98235189017877
21,8,14,0,0,0,34.35402210060928
9,11,15,0,0,0,29.602197715072734
14,11,15,0,0,0,32.54531740382343
12,11,15,0,0,0,31.83176117802596
5,11,15,0,0,0,26.521742062319227
17,11,15,0,0,0,36.50487320146705
10,11,15,0,0,0,28.42054061668484
7,11,15,0,0,0,27.829957394784547
12,11,15,0,0,0,29.37270956039212
15,11,15,0,0,0,35.06586440784692
10,11,15,0,0,0,27.409709556871007
12,11,15,0,0,0,33.50464513757387
12,3,16,0,0,0,14.094591636356634
19,3,16,0,0,0,23.981871511391954
15,3,16,0,0,0,20.49961064286677
10,22,17,0,1,0,43.97374742445261
9,22,17,0,1,0,41.20635586965261
14,22,17,0,1,0,46.49572992127434
18,22,17,0,1,0,49.38379742968562
14,22,17,0,1,0,47.41104777551169
11,22,17,0,1,0,45.71067627565121
4,22,17,0,1,0,36.687470587781654
16,22,17,0,1,0,44.66033296923842
21,22,17,0,1,0,52.45606273650644
11,22,17,0,1,0,41.985509899677865
10,22,17,0,1,0,44.14848106995875
16,22,17,0,1,0,47.486203832610556
12,22,17,0,1,0,42.68980535274041
25,22,17,0,1,0,55.19859933830014
12,22,17,0,1,0,45.66555357751386
12,22,17,0,1,0,41.344975738916034
6,22,17,0,1,0,40.14832136094613
21,22,17,0,1,0,54.943182122529436
17,22,17,0,1,0,52.27476522462128
11,22,17,0,1,0,44.44080564226337
15,22,17,0,1,0,45.48864849099328
9,22,17,0,1,0,39.879063802939754
11,20,18,0,1,0,42.09059487335868
8,20,18,0,1,0,41.28508000383643
10,20,18,0,1,0,44.1253039211769
10,20,18,0,1,0,44.94231261318667
16,20,18,0,1,0,49.86586063349652
10,20,18,0,1,0,46.68399124957935
23,20,18,0,1,0,58.99358636889585
25,20,18,0,1,0,56.57997897132868
4,20,18,0,1,0,39.36689984860804
16,20,18,0,1,0,48.488957964696105
21,20,18,0,1,0,55.918780867871654
11,20,18,0,1,0,43.009075662031634
14,20,18,0,1,0,52.889577175751576
21,20,18,0,1,0,54.68883720436868
11,20,18,0,1,0,44.974546398412
10,20,18,0,1,0,41.891599491546664
15,20,18,0,1,0,48.62330820827139
23,20,18,0,1,0,55.74386870640638
5,20,18,0,1,0,36.38119018380163
7,20,18,0,1,0,36.69008569361879
13,20,19,0,1,0,47.419824906531176
18,20,19,0,1,0,52.06298944897815
9,20,19,0,1,0,41.213086223409924
11,20,19,0,1,0,42.62925051520257
13,20,19,0,1,0,46.97368049257607
13,20,19,0,1,0,47.40636653894668
15,20,19,0,1,0,48.924023600213815
13,20,19,0,1,0,48.042610653950035
13,20,19,0,1,0,42.082426132934025
11,20,19,0,1,0,40.987303017504125
6,20,19,0,1,0,37.10938023822822
15,20,19,0,1,0,45.30606313483692
18,20,19,0,1,0,51.106812029843454
17,20,19,0,1,0,50.91877997964092
10,20,19,0,1,0,40.51643896982394
5,20,19,0,1,0,37.86604964365818
14,20,19,0,1,0,47.5305841655993
13,20,19,0,1,0,45.4014309083487
12,20,19,0,1,0,46.64244645044026
11,20,19,0,1,0,42.767075000315195
17,10,20,0,0,0,31.274723270347
17,10,20,0,0,0,36.369724758176325
10,10,20,0,0,0,25.402646752206806
11,10,20,0,0,0,30.872793588946774
10,10,20,0,0,0,29.70620401663581
9,10,20,0,0,0,27.783853177483202
18,10,20,0,0,0,34.65246015767683
4,10,20,0,0,0,25.71615671719119
13,10,20,0,0,0,29.367475114179896
13,10,20,0,0,0,31.493155153004146
5,10,21,0,0,0,23.716852833386167
6,10,21,0,0,0,18.054120688111105
4,10,21,0,0,0,22.988923097857995
7,10,21,0,0,0,24.80503464366693
10,10,21,0,0,0,27.724211462466315
14,10,21,0,0,0,29.335007073347775
13,10,21,0,0,0,32.723537655710096
6,10,21,0,0,0,24.760827269797584
17,10,21,0,0,0,35.793982033127826
10,10,21,0,0,0,30.111505479848635
10,7,7,1,0,0,19.767278518403543
10,7,7,1,0,0,22.22877560211413
17,7,7,1,0,0,32.107781783721215
8,7,7,1,0,0,21.99847277866625
14,7,7,1,0,0,25.967126873100955
7,7,7,1,0,0,18.379412037404418
8,7,7,1,0,0,20.413527017107526
5,6,8,1,0,0,16.222896673432377
9,6,8,1,0,0,20.046048984844212
9,6,8,1,0,0,21.743611165014027
16,6,8,1,0,0,29.13189573272326
13,6,8,1,0,0,26.26347618359171
18,6,8,1,0,0,27.75674273741698
14,10,9,1,0,0,32.490597117809656
15,10,9,1,0,0,29.97513656916506
10,10,9,1,0,0,27.25173049474581
14,10,9,1,0,0,36.52927095365929
24,10,9,1,0,0,42.39204991907533
15,10,9,1,0,0,30.17069562195909
15,10,9,1,0,0,33.780267889965565
11,10,9,1,0,0,29.50621849337908
11,10,9,1,0,0,26.970252633067098
8,10,9,1,0,0,29.228012995543466
16,6,10,1,0,0,27.744170827431617
13,6,10,1,0,0,25.319458350865645
21,6,10,1,0,0,34.99915700115958
15,6,10,1,0,0,26.730274436677274
6,6,10,1,0,0,19.579227244007676
8,6,10,1,0,0,22.02199246973375
17,28,11,1,1,0,48.56066240702811
11,28,11,1,1,0,43.95330239240893
18,28,11,1,1,0,51.29813242641801
11,28,11,1,1,0,41.91212037876964
14,28,11,1,1,0,44.366501231657274
20,28,11,1,1,0,52.80713208746634
9,28,11,1,1,0,41.94551680593279
10,28,11,1,1,0,40.426257163585035
13,28,11,1,1,0,49.97037135523375
21,28,11,1,1,0,54.434183396908175
21,28,11,1,1,0,54.66733851885008
13,28,11,1,1,0,43.97057591495323
10,28,11,1,1,0,42.9465565823272
12,28,11,1,1,0,45.18864573257176
15,28,11,1,1,0,48.04975292317039
13,28,11,1,1,0,46.425464664239676
21,28,11,1,1,0,51.94065440156833
15,28,11,1,1,0,48.75739045484524
11,28,11,1,1,0,41.45658499844033
19,28,11,1,1,0,54.64459536346308
19,28,11,1,1,0,53.69138434240746
10,28,11,1,1,0,42.07968280546353
14,28,11,1,1,0,43.40410694306243
20,28,11,1,1,0,55.38550698227996
11,28,11,1,1,0,41.195681190414795
8,28,11,1,1,0,39.38048745892458
11,28,11,1,1,0,47.68341616548502
18,28,11,1,1,0,53.76460180440904
22,24,12,1,1,0,53.38759380139743
9,24,12,1,1,0,41.044016909080895
7,24,12,1,1,0,38.01928526488343
19,24,12,1,1,0,53.331255863164074
16,24,12,1,1,0,50.05168677788379
18,24,12,1,1,0,56.86377766713077
